iteration	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
500	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
510	144	74.8474	19.217	5	5	NA	no_change	145	5	4
510	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
510	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
520	144	74.8474	19.217	5	5	NA	no_change	145	5	4
520	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
530	144	74.8474	19.217	2	5	59.9361	anagenetic	145	5	4
530	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
530	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
540	144	74.8474	19.217	5	5	NA	no_change	145	5	4
540	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
540	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
550	144	74.8474	19.217	1	5	21.1368	anagenetic	145	5	4
550	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
550	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
560	144	74.8474	19.217	5	5	NA	no_change	145	5	4
560	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
560	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
570	144	74.8474	19.217	1	5	67.177	anagenetic	145	5	4
570	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
570	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
580	144	74.8474	19.217	5	5	NA	no_change	145	5	4
580	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
580	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
590	144	74.8474	19.217	5	5	NA	no_change	145	5	4
590	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
590	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
600	144	74.8474	19.217	1	1	NA	no_change	145	5	4
610	144	74.8474	19.217	1	5	27.3289	anagenetic	145	5	4
610	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
610	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
620	144	74.8474	19.217	2	5	50.5833	anagenetic	145	5	4
620	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
620	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
630	144	74.8474	19.217	5	5	NA	no_change	145	5	4
630	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
630	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
640	144	74.8474	19.217	1	5	24.3633	anagenetic	145	5	4
640	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
640	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
650	144	74.8474	19.217	5	5	NA	no_change	145	5	4
650	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
650	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
660	144	74.8474	19.217	5	5	NA	no_change	145	5	4
660	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
660	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
670	144	74.8474	19.217	2	5	40.587	anagenetic	145	5	4
670	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
670	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
680	144	74.8474	19.217	2	5	21.3773	anagenetic	145	5	4
680	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
680	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
690	144	74.8474	19.217	5	5	NA	no_change	145	5	4
690	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
690	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
700	144	74.8474	19.217	5	5	NA	no_change	145	5	4
700	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
710	144	74.8474	19.217	5	5	NA	no_change	145	5	4
710	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
710	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
720	144	74.8474	19.217	5	5	NA	no_change	145	5	4
720	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
720	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
730	144	74.8474	19.217	5	5	NA	no_change	145	5	4
730	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
730	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
740	144	74.8474	19.217	2	5	51.1068	anagenetic	145	5	4
740	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
740	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
750	144	74.8474	19.217	5	5	NA	no_change	145	5	4
750	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
750	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
760	144	74.8474	19.217	5	5	NA	no_change	145	5	4
760	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
760	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
770	144	74.8474	19.217	5	5	NA	no_change	145	5	4
770	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
770	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
780	144	74.8474	19.217	1	1	NA	no_change	145	5	4
790	144	74.8474	19.217	5	5	NA	no_change	145	5	4
790	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
790	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
800	144	74.8474	19.217	1	5	68.0736	anagenetic	145	5	4
800	144	74.8474	19.217	5	2	22.7694	anagenetic	145	5	4
810	144	74.8474	19.217	2	5	33.3289	anagenetic	145	5	4
810	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
810	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
820	144	74.8474	19.217	5	5	NA	no_change	145	5	4
820	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
820	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
830	144	74.8474	19.217	2	5	33.1385	anagenetic	145	5	4
830	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
840	144	74.8474	19.217	5	5	NA	no_change	145	5	4
840	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
840	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
850	144	74.8474	19.217	2	5	71.7552	anagenetic	145	5	4
850	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
860	144	74.8474	19.217	2	5	51.0159	anagenetic	145	5	4
860	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
860	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
870	144	74.8474	19.217	5	5	NA	no_change	145	5	4
870	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
870	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
880	144	74.8474	19.217	2	5	22.9744	anagenetic	145	5	4
880	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
880	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
890	144	74.8474	19.217	2	5	45.0088	anagenetic	145	5	4
890	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
890	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
900	144	74.8474	19.217	5	5	NA	no_change	145	5	4
900	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
900	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
910	144	74.8474	19.217	5	5	NA	no_change	145	5	4
910	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
910	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
920	144	74.8474	19.217	5	5	NA	no_change	145	5	4
920	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
920	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
930	144	74.8474	19.217	1	5	28.5573	anagenetic	145	5	4
930	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
930	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
940	144	74.8474	19.217	5	5	NA	no_change	145	5	4
940	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
940	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
950	144	74.8474	19.217	2	5	70.4168	anagenetic	145	5	4
950	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
950	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
960	144	74.8474	19.217	5	5	NA	no_change	145	5	4
960	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
960	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
970	144	74.8474	19.217	5	5	NA	no_change	145	5	4
970	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
970	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
980	144	74.8474	19.217	2	5	48.5161	anagenetic	145	5	4
980	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
980	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
990	144	74.8474	19.217	2	5	36.9119	anagenetic	145	5	4
990	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
990	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
1000	144	74.8474	19.217	1	5	53.4846	anagenetic	145	5	4
1000	144	74.8474	19.217	5	1	19.217	cladogenetic	145	5	4
1000	144	74.8474	19.217	5	2	19.217	cladogenetic	145	5	4
100	145	140.09	74.8474	1	5	101.227	anagenetic	147	143	144
100	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
110	145	140.09	74.8474	1	5	128.73	anagenetic	147	143	144
110	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
120	145	140.09	74.8474	1	5	110.069	anagenetic	147	143	144
120	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
130	145	140.09	74.8474	1	5	138.446	anagenetic	147	143	144
130	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
140	145	140.09	74.8474	1	5	129.88	anagenetic	147	143	144
140	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
150	145	140.09	74.8474	1	8	81.9755	anagenetic	147	143	144
150	145	140.09	74.8474	8	1	76.39	anagenetic	147	143	144
150	145	140.09	74.8474	1	5	75.6131	anagenetic	147	143	144
150	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
160	145	140.09	74.8474	3	7	137.411	anagenetic	147	143	144
160	145	140.09	74.8474	7	2	84.0738	anagenetic	147	143	144
170	145	140.09	74.8474	1	5	133.284	anagenetic	147	143	144
170	145	140.09	74.8474	5	2	82.6222	anagenetic	147	143	144
180	145	140.09	74.8474	8	8	NA	no_change	147	143	144
180	145	140.09	74.8474	8	4	74.8474	cladogenetic	147	143	144
180	145	140.09	74.8474	8	1	74.8474	cladogenetic	147	143	144
190	145	140.09	74.8474	1	5	88.4928	anagenetic	147	143	144
190	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
200	145	140.09	74.8474	1	5	131.784	anagenetic	147	143	144
200	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
210	145	140.09	74.8474	1	5	123.545	anagenetic	147	143	144
210	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
220	145	140.09	74.8474	1	5	119.495	anagenetic	147	143	144
220	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
230	145	140.09	74.8474	2	2	NA	no_change	147	143	144
240	145	140.09	74.8474	1	5	135.85	anagenetic	147	143	144
240	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
250	145	140.09	74.8474	1	5	117.053	anagenetic	147	143	144
250	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
250	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
260	145	140.09	74.8474	1	5	137.417	anagenetic	147	143	144
260	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
270	145	140.09	74.8474	1	5	107.23	anagenetic	147	143	144
270	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
270	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
280	145	140.09	74.8474	2	2	NA	no_change	147	143	144
290	145	140.09	74.8474	1	5	136.915	anagenetic	147	143	144
290	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
300	145	140.09	74.8474	1	5	126.411	anagenetic	147	143	144
300	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
300	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
310	145	140.09	74.8474	1	5	96.6468	anagenetic	147	143	144
310	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
320	145	140.09	74.8474	1	5	140.064	anagenetic	147	143	144
320	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
330	145	140.09	74.8474	5	5	NA	no_change	147	143	144
330	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
340	145	140.09	74.8474	1	5	113.487	anagenetic	147	143	144
340	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
350	145	140.09	74.8474	1	5	105.824	anagenetic	147	143	144
350	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
360	145	140.09	74.8474	1	5	125.036	anagenetic	147	143	144
360	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
370	145	140.09	74.8474	1	5	110.008	anagenetic	147	143	144
370	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
370	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
380	145	140.09	74.8474	1	1	NA	no_change	147	143	144
390	145	140.09	74.8474	1	5	127.935	anagenetic	147	143	144
390	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
400	145	140.09	74.8474	1	5	113.177	anagenetic	147	143	144
400	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
410	145	140.09	74.8474	2	2	NA	no_change	147	143	144
420	145	140.09	74.8474	2	2	NA	no_change	147	143	144
430	145	140.09	74.8474	1	6	135.779	anagenetic	147	143	144
430	145	140.09	74.8474	6	3	74.8474	cladogenetic	147	143	144
440	145	140.09	74.8474	1	5	81.4438	anagenetic	147	143	144
440	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
450	145	140.09	74.8474	1	5	137.896	anagenetic	147	143	144
450	145	140.09	74.8474	5	2	78.6486	anagenetic	147	143	144
460	145	140.09	74.8474	1	5	96.9596	anagenetic	147	143	144
460	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
470	145	140.09	74.8474	1	5	120.055	anagenetic	147	143	144
470	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
480	145	140.09	74.8474	1	5	100.163	anagenetic	147	143	144
480	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
490	145	140.09	74.8474	5	2	132.351	anagenetic	147	143	144
500	145	140.09	74.8474	8	1	124.266	anagenetic	147	143	144
500	145	140.09	74.8474	1	5	110.364	anagenetic	147	143	144
500	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
510	145	140.09	74.8474	1	5	126.596	anagenetic	147	143	144
510	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
520	145	140.09	74.8474	1	5	123.938	anagenetic	147	143	144
520	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
530	145	140.09	74.8474	5	2	108.782	anagenetic	147	143	144
540	145	140.09	74.8474	1	5	83.7895	anagenetic	147	143	144
540	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
550	145	140.09	74.8474	1	1	NA	no_change	147	143	144
560	145	140.09	74.8474	1	5	99.2845	anagenetic	147	143	144
560	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
570	145	140.09	74.8474	1	1	NA	no_change	147	143	144
580	145	140.09	74.8474	1	5	79.5342	anagenetic	147	143	144
580	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
590	145	140.09	74.8474	1	5	84.4377	anagenetic	147	143	144
590	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
600	145	140.09	74.8474	1	5	81.2394	anagenetic	147	143	144
600	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
610	145	140.09	74.8474	1	5	121.356	anagenetic	147	143	144
610	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
610	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
620	145	140.09	74.8474	4	9	108.777	anagenetic	147	143	144
620	145	140.09	74.8474	9	2	98.565	anagenetic	147	143	144
630	145	140.09	74.8474	5	5	NA	no_change	147	143	144
630	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
640	145	140.09	74.8474	5	5	NA	no_change	147	143	144
640	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
640	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
650	145	140.09	74.8474	1	5	102.847	anagenetic	147	143	144
650	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
660	145	140.09	74.8474	1	5	95.6803	anagenetic	147	143	144
660	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
670	145	140.09	74.8474	7	2	108.467	anagenetic	147	143	144
680	145	140.09	74.8474	2	2	NA	no_change	147	143	144
690	145	140.09	74.8474	1	5	103.814	anagenetic	147	143	144
690	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
700	145	140.09	74.8474	2	5	109.121	anagenetic	147	143	144
700	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
710	145	140.09	74.8474	1	5	90.2134	anagenetic	147	143	144
710	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
720	145	140.09	74.8474	1	5	114.661	anagenetic	147	143	144
720	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
730	145	140.09	74.8474	1	5	114.7	anagenetic	147	143	144
730	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
740	145	140.09	74.8474	2	2	NA	no_change	147	143	144
750	145	140.09	74.8474	2	5	113.389	anagenetic	147	143	144
750	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
760	145	140.09	74.8474	1	5	124.215	anagenetic	147	143	144
760	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
770	145	140.09	74.8474	1	5	111.592	anagenetic	147	143	144
770	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
780	145	140.09	74.8474	1	5	120.754	anagenetic	147	143	144
780	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
780	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
790	145	140.09	74.8474	5	5	NA	no_change	147	143	144
790	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
800	145	140.09	74.8474	5	5	NA	no_change	147	143	144
800	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
800	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
810	145	140.09	74.8474	2	2	NA	no_change	147	143	144
820	145	140.09	74.8474	5	5	NA	no_change	147	143	144
820	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
830	145	140.09	74.8474	1	5	106.116	anagenetic	147	143	144
830	145	140.09	74.8474	5	2	75.0065	anagenetic	147	143	144
840	145	140.09	74.8474	1	5	117.871	anagenetic	147	143	144
840	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
850	145	140.09	74.8474	1	5	135.44	anagenetic	147	143	144
850	145	140.09	74.8474	5	2	75.0372	anagenetic	147	143	144
860	145	140.09	74.8474	2	2	NA	no_change	147	143	144
870	145	140.09	74.8474	1	5	137.656	anagenetic	147	143	144
870	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
880	145	140.09	74.8474	5	2	80.7776	anagenetic	147	143	144
890	145	140.09	74.8474	2	2	NA	no_change	147	143	144
900	145	140.09	74.8474	5	5	NA	no_change	147	143	144
900	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
910	145	140.09	74.8474	1	5	105.987	anagenetic	147	143	144
910	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
920	145	140.09	74.8474	2	5	91.6544	anagenetic	147	143	144
920	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
930	145	140.09	74.8474	1	5	120.423	anagenetic	147	143	144
930	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
930	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
940	145	140.09	74.8474	1	5	86.3434	anagenetic	147	143	144
940	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
950	145	140.09	74.8474	1	5	110.596	anagenetic	147	143	144
950	145	140.09	74.8474	5	2	106.079	anagenetic	147	143	144
960	145	140.09	74.8474	1	5	131.762	anagenetic	147	143	144
960	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
970	145	140.09	74.8474	1	5	112.41	anagenetic	147	143	144
970	145	140.09	74.8474	5	2	80.1026	anagenetic	147	143	144
970	145	140.09	74.8474	2	5	79.8198	anagenetic	147	143	144
970	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
980	145	140.09	74.8474	4	9	137.28	anagenetic	147	143	144
980	145	140.09	74.8474	9	2	106.405	anagenetic	147	143	144
990	145	140.09	74.8474	2	2	NA	no_change	147	143	144
1000	145	140.09	74.8474	1	5	103.985	anagenetic	147	143	144
1000	145	140.09	74.8474	5	2	74.8474	cladogenetic	147	143	144
1000	145	140.09	74.8474	5	1	74.8474	cladogenetic	147	143	144
100	146	140.09	32.8642	1	8	116.32	anagenetic	147	3	2
100	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
100	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
110	146	140.09	32.8642	1	8	64.3987	anagenetic	147	3	2
110	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
110	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
120	146	140.09	32.8642	8	8	NA	no_change	147	3	2
120	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
120	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
130	146	140.09	32.8642	8	8	NA	no_change	147	3	2
130	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
140	146	140.09	32.8642	1	8	61.6988	anagenetic	147	3	2
140	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
150	146	140.09	32.8642	8	4	117.476	anagenetic	147	3	2
150	146	140.09	32.8642	4	8	47.1977	anagenetic	147	3	2
150	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
150	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
160	146	140.09	32.8642	3	10	92.574	anagenetic	147	3	2
160	146	140.09	32.8642	10	4	84.4226	anagenetic	147	3	2
160	146	140.09	32.8642	4	8	71.6472	anagenetic	147	3	2
160	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
160	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
170	146	140.09	32.8642	1	8	122.676	anagenetic	147	3	2
170	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
170	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
180	146	140.09	32.8642	1	8	82.8774	anagenetic	147	3	2
180	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
180	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
190	146	140.09	32.8642	1	8	53.9737	anagenetic	147	3	2
190	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
200	146	140.09	32.8642	1	1	NA	no_change	147	3	2
210	146	140.09	32.8642	1	8	46.1925	anagenetic	147	3	2
210	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
210	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
220	146	140.09	32.8642	1	8	119.019	anagenetic	147	3	2
220	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
220	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
230	146	140.09	32.8642	5	1	100.549	anagenetic	147	3	2
230	146	140.09	32.8642	1	8	85.1559	anagenetic	147	3	2
230	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
240	146	140.09	32.8642	1	8	123.994	anagenetic	147	3	2
240	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
250	146	140.09	32.8642	8	8	NA	no_change	147	3	2
250	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
260	146	140.09	32.8642	1	8	130.572	anagenetic	147	3	2
260	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
260	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
270	146	140.09	32.8642	1	1	NA	no_change	147	3	2
280	146	140.09	32.8642	1	8	66.23	anagenetic	147	3	2
280	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
280	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
290	146	140.09	32.8642	1	8	50.8912	anagenetic	147	3	2
290	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
300	146	140.09	32.8642	1	8	88.1873	anagenetic	147	3	2
300	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
300	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
310	146	140.09	32.8642	1	8	51.2904	anagenetic	147	3	2
310	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
310	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
320	146	140.09	32.8642	1	8	133.987	anagenetic	147	3	2
320	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
330	146	140.09	32.8642	1	8	121.306	anagenetic	147	3	2
330	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
330	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
340	146	140.09	32.8642	1	8	86.7943	anagenetic	147	3	2
340	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
340	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
350	146	140.09	32.8642	1	8	130.929	anagenetic	147	3	2
350	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
350	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
360	146	140.09	32.8642	1	8	67.5231	anagenetic	147	3	2
360	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
360	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
370	146	140.09	32.8642	1	8	83.9598	anagenetic	147	3	2
370	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
370	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
380	146	140.09	32.8642	1	8	140.012	anagenetic	147	3	2
380	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
380	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
390	146	140.09	32.8642	1	8	113.798	anagenetic	147	3	2
390	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
390	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
400	146	140.09	32.8642	1	1	NA	no_change	147	3	2
410	146	140.09	32.8642	5	1	83.3511	anagenetic	147	3	2
410	146	140.09	32.8642	1	8	54.7137	anagenetic	147	3	2
410	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
410	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
420	146	140.09	32.8642	1	8	119.753	anagenetic	147	3	2
420	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
420	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
430	146	140.09	32.8642	1	8	80.8162	anagenetic	147	3	2
430	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
